origin,destination,airline,flight_num,origin_temp,origin_desc,dest_temp,dest_desc
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,SCL,AM,10,17.3,Partly Cloudy,24.3,Sunny
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,100,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,104,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,104,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,104,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,104,17.3,Partly Cloudy,25.1,Partly cloudy
MEX,GDL,AM,104,17.3,Partly Cloudy,25.1,Partly cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,105,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
GDL,MEX,AM,107,25.1,Partly cloudy,17.3,Partly Cloudy
